subject_country,migrated_country,region,total_migrant,male_migrant,female_migrant,18to24_migrant,25to34_migrant,35_to_54_migrant,55+_migrant
Azerbaijan,Kuwait,Asia,0,0,0,0,0,0,0
Azerbaijan,Kyrgyzstan,Asia,0,0,0,0,0,0,0
Azerbaijan,Latvia,Europe,0,0,0,0,0,0,0
Azerbaijan,Lebanon,Asia,0,0,0,0,0,0,0
Azerbaijan,Libya,Africa,0,0,0,0,0,0,0
Azerbaijan,Lithuania,Europe,0,0,0,0,0,0,0
Azerbaijan,Luxembourg,Europe,0,0,0,0,0,0,0
Azerbaijan,"Macao SAR, China",Asia,0,0,0,0,0,0,0
Azerbaijan,Malaysia,Asia,0,0,0,0,0,0,0
Azerbaijan,Malta,Europe,0,0,0,0,0,0,0
Azerbaijan,Mexico,Americas,0,0,0,0,0,0,0
Azerbaijan,Morocco,Africa,0,0,0,0,0,0,0
Azerbaijan,Netherlands,Europe,0,0,0,0,0,0,0
Azerbaijan,New Zealand,Oceania,0,0,0,0,0,0,0
Azerbaijan,Nigeria,Africa,0,0,0,0,0,0,0
Azerbaijan,Cyprus.1,Other,0,0,0,0,0,0,0
Azerbaijan,Norway,Europe,0,0,0,0,0,0,0
Azerbaijan,Oman,Asia,0,0,0,0,0,0,0
Azerbaijan,Pakistan,Asia,0,0,0,0,0,0,0
Azerbaijan,Palestine,Asia,0,0,0,0,0,0,0
Azerbaijan,Panama,Americas,0,0,0,0,0,0,0
Azerbaijan,Paraguay,Americas,0,0,0,0,0,0,0
Azerbaijan,Peru,Americas,0,0,0,0,0,0,0
Azerbaijan,Philippines,Asia,0,0,0,0,0,0,0
Azerbaijan,Poland,Europe,1200,520,0,990,0,0,0
Azerbaijan,Portugal,Europe,0,0,0,0,0,0,0
Azerbaijan,Puerto Rico,Americas,0,0,0,0,0,0,0
Azerbaijan,Qatar,Asia,0,0,0,0,0,0,0
Azerbaijan,South korea,Other,0,0,0,0,0,0,0
Azerbaijan,Romania,Europe,0,0,0,0,0,0,0
Azerbaijan,Saudi Arabia,Asia,0,0,0,0,0,0,0
Azerbaijan,Serbia,Europe,0,0,0,0,0,0,0
Azerbaijan,Singapore,Asia,0,0,0,0,0,0,0
Azerbaijan,Slovakia,Europe,0,0,0,0,0,0,0
Azerbaijan,Slovenia,Europe,0,0,0,0,0,0,0
Azerbaijan,South Africa,Africa,0,0,0,0,0,0,0
Azerbaijan,Spain,Europe,0,0,0,0,0,0,0
Azerbaijan,Sri Lanka,Asia,0,0,0,0,0,0,0
Azerbaijan,Sudan,Africa,0,0,0,0,0,0,0
Azerbaijan,Sweden,Europe,0,0,0,0,0,0,0
Azerbaijan,Switzerland,Europe,0,0,0,0,0,0,0
Azerbaijan,Taiwan,Asia,0,0,0,0,0,0,0
Azerbaijan,Thailand,Asia,0,0,0,0,0,0,0
Azerbaijan,Tunisia,Africa,0,0,0,0,0,0,0
Azerbaijan,Türkiye,Asia,3200,1500,680,310,1600,1200,0
Azerbaijan,Uganda,Africa,0,0,0,0,0,0,0
Azerbaijan,Ukraine,Europe,0,0,0,0,0,0,0
Azerbaijan,United Arab Emirates,Asia,650,0,0,0,0,0,0
Azerbaijan,United Kingdom,Europe,700,0,0,0,0,0,0
Azerbaijan,United States of America,Americas,2700,1000,790,0,1200,1200,0
Azerbaijan,Uruguay,Americas,0,0,0,0,0,0,0
Azerbaijan,Uzbekistan,Asia,0,0,0,0,0,0,0
Azerbaijan,Venezuela (Bolivarian Republic of),Americas,0,0,0,0,0,0,0
Azerbaijan,Viet Nam,Asia,0,0,0,0,0,0,0
Bahrain,Argentina,Americas,0,0,0,0,0,0,0
Bahrain,Armenia,Asia,0,0,0,0,0,0,0
Bahrain,Australia,Oceania,0,0,0,0,0,0,0
Bahrain,Austria,Europe,0,0,0,0,0,0,0
Bahrain,Azerbaijan,Asia,0,0,0,0,0,0,0
Bahrain,Bahrain,Asia,0,0,0,0,0,0,0
Bahrain,Bangladesh,Asia,0,0,0,0,0,0,0
Bahrain,Belarus,Europe,0,0,0,0,0,0,0
Bahrain,Belgium,Europe,0,0,0,0,0,0,0
Bahrain,Bosnia and Herzegovina,Europe,0,0,0,0,0,0,0
Bahrain,Brazil,Americas,0,0,0,0,0,0,0
Bahrain,Brunei Darussalam,Asia,0,0,0,0,0,0,0
Bahrain,Bulgaria,Europe,0,0,0,0,0,0,0
Bahrain,Canada,Americas,0,0,0,0,0,0,0
Bahrain,Chile,Americas,0,0,0,0,0,0,0
Bahrain,China (Mainland),Asia,0,0,0,0,0,0,0
Bahrain,Colombia,Americas,0,0,0,0,0,0,0
Bahrain,Costa Rica,Americas,0,0,0,0,0,0,0
Bahrain,Croatia,Europe,0,0,0,0,0,0,0
Bahrain,Cuba,Americas,0,0,0,0,0,0,0
Bahrain,Cyprus,Asia,0,0,0,0,0,0,0
Bahrain,Czechia,Europe,0,0,0,0,0,0,0
Bahrain,Denmark,Europe,0,0,0,0,0,0,0
Bahrain,Dominican Republic,Americas,0,0,0,0,0,0,0
Bahrain,Ecuador,Americas,0,0,0,0,0,0,0
Bahrain,Egypt,Africa,0,0,0,0,0,0,0
Bahrain,Estonia,Europe,0,0,0,0,0,0,0
Bahrain,Ethiopia,Africa,0,0,0,0,0,0,0
Bahrain,Finland,Europe,0,0,0,0,0,0,0
Bahrain,France,Europe,0,0,0,0,0,0,0
Bahrain,Georgia,Asia,0,0,0,0,0,0,0
Bahrain,Germany,Europe,0,0,0,0,0,0,0
Bahrain,Ghana,Africa,0,0,0,0,0,0,0
Bahrain,Greece,Europe,0,0,0,0,0,0,0
Bahrain,Guatemala,Americas,0,0,0,0,0,0,0
Bahrain,Honduras,Americas,0,0,0,0,0,0,0
Bahrain,"Hong Kong SAR, China",Asia,0,0,0,0,0,0,0
Bahrain,Hungary,Europe,0,0,0,0,0,0,0
Bahrain,Iceland,Europe,0,0,0,0,0,0,0
Bahrain,India,Asia,0,0,0,0,0,0,0
Bahrain,Indonesia,Asia,0,0,0,0,0,0,0
Bahrain,Iraq,Asia,0,0,0,0,0,0,0
Bahrain,Ireland,Europe,0,0,0,0,0,0,0
Bahrain,Israel,Asia,0,0,0,0,0,0,0
Bahrain,Italy,Europe,0,0,0,0,0,0,0
Bahrain,Japan,Asia,0,0,0,0,0,0,0
Bahrain,Jordan,Asia,0,0,0,0,0,0,0
Bahrain,Kazakhstan,Asia,0,0,0,0,0,0,0
Bahrain,Kenya,Africa,0,0,0,0,0,0,0
Bahrain,Kuwait,Asia,300,0,0,0,0,0,0
Bahrain,Kyrgyzstan,Asia,0,0,0,0,0,0,0
Bahrain,Latvia,Europe,0,0,0,0,0,0,0
Bahrain,Lebanon,Asia,0,0,0,0,0,0,0
Bahrain,Libya,Africa,0,0,0,0,0,0,0
Bahrain,Lithuania,Europe,0,0,0,0,0,0,0
Bahrain,Luxembourg,Europe,0,0,0,0,0,0,0
Bahrain,"Macao SAR, China",Asia,0,0,0,0,0,0,0
Bahrain,Malaysia,Asia,0,0,0,0,0,0,0
Bahrain,Malta,Europe,0,0,0,0,0,0,0
Bahrain,Mexico,Americas,0,0,0,0,0,0,0
Bahrain,Morocco,Africa,0,0,0,0,0,0,0
Bahrain,Netherlands,Europe,0,0,0,0,0,0,0
Bahrain,New Zealand,Oceania,0,0,0,0,0,0,0
Bahrain,Nigeria,Africa,0,0,0,0,0,0,0
Bahrain,Cyprus.1,Other,0,0,0,0,0,0,0
Bahrain,Norway,Europe,0,0,0,0,0,0,0
Bahrain,Oman,Asia,0,0,0,0,0,0,0
Bahrain,Pakistan,Asia,0,0,0,0,0,0,0
Bahrain,Palestine,Asia,0,0,0,0,0,0,0
Bahrain,Panama,Americas,0,0,0,0,0,0,0
Bahrain,Paraguay,Americas,0,0,0,0,0,0,0
Bahrain,Peru,Americas,0,0,0,0,0,0,0
Bahrain,Philippines,Asia,0,0,0,0,0,0,0
Bahrain,Poland,Europe,0,0,0,0,0,0,0
Bahrain,Portugal,Europe,0,0,0,0,0,0,0
Bahrain,Puerto Rico,Americas,0,0,0,0,0,0,0
Bahrain,Qatar,Asia,0,0,0,0,0,0,0
Bahrain,South korea,Other,0,0,0,0,0,0,0
Bahrain,Romania,Europe,0,0,0,0,0,0,0
Bahrain,Saudi Arabia,Asia,0,0,0,0,0,0,0
Bahrain,Serbia,Europe,0,0,0,0,0,0,0
Bahrain,Singapore,Asia,0,0,0,0,0,0,0
Bahrain,Slovakia,Europe,0,0,0,0,0,0,0
Bahrain,Slovenia,Europe,0,0,0,0,0,0,0
Bahrain,South Africa,Africa,0,0,0,0,0,0,0
Bahrain,Spain,Europe,0,0,0,0,0,0,0
Bahrain,Sri Lanka,Asia,0,0,0,0,0,0,0
Bahrain,Sudan,Africa,0,0,0,0,0,0,0
Bahrain,Sweden,Europe,0,0,0,0,0,0,0
Bahrain,Switzerland,Europe,0,0,0,0,0,0,0
Bahrain,Taiwan,Asia,0,0,0,0,0,0,0
Bahrain,Thailand,Asia,0,0,0,0,0,0,0
Bahrain,Tunisia,Africa,0,0,0,0,0,0,0
Bahrain,Türkiye,Asia,0,0,0,0,0,0,0
Bahrain,Uganda,Africa,0,0,0,0,0,0,0
Bahrain,Ukraine,Europe,0,0,0,0,0,0,0
Bahrain,United Arab Emirates,Asia,650,350,0,0,0,330,0
Bahrain,United Kingdom,Europe,0,0,0,0,0,0,0
Bahrain,United States of America,Americas,890,450,0,0,0,530,0
Bahrain,Uruguay,Americas,0,0,0,0,0,0,0
Bahrain,Uzbekistan,Asia,0,0,0,0,0,0,0
Bahrain,Venezuela (Bolivarian Republic of),Americas,0,0,0,0,0,0,0
Bahrain,Viet Nam,Asia,0,0,0,0,0,0,0
Bangladesh,Argentina,Americas,0,0,0,0,0,0,0
Bangladesh,Armenia,Asia,0,0,0,0,0,0,0
Bangladesh,Australia,Oceania,12000,6500,2600,990,4700,5500,380
Bangladesh,Austria,Europe,0,0,0,0,0,0,0
Bangladesh,Azerbaijan,Asia,0,0,0,0,0,0,0
Bangladesh,Bahrain,Asia,46000,20000,21000,8300,25000,12000,800
Bangladesh,Bangladesh,Asia,0,0,0,0,0,0,0
Bangladesh,Belarus,Europe,0,0,0,0,0,0,0
Bangladesh,Belgium,Europe,0,0,0,0,0,0,0
Bangladesh,Bosnia and Herzegovina,Europe,0,0,0,0,0,0,0
Bangladesh,Brazil,Americas,0,0,0,0,0,0,0
Bangladesh,Brunei Darussalam,Asia,0,0,0,0,0,0,0
Bangladesh,Bulgaria,Europe,0,0,0,0,0,0,0
Bangladesh,Canada,Americas,16000,8300,4300,850,6600,7300,1100
Bangladesh,Chile,Americas,0,0,0,0,0,0,0
Bangladesh,China (Mainland),Asia,490,300,0,0,0,0,0
Bangladesh,Colombia,Americas,0,0,0,0,0,0,0
Bangladesh,Costa Rica,Americas,0,0,0,0,0,0,0
Bangladesh,Croatia,Europe,0,0,0,0,0,0,0
Bangladesh,Cuba,Americas,0,0,0,0,0,0,0
Bangladesh,Cyprus,Asia,0,0,0,0,0,0,0
Bangladesh,Czechia,Europe,0,0,0,0,0,0,0
Bangladesh,Denmark,Europe,400,0,0,0,310,0,0
Bangladesh,Dominican Republic,Americas,0,0,0,0,0,0,0
Bangladesh,Ecuador,Americas,0,0,0,0,0,0,0
Bangladesh,Egypt,Africa,0,0,0,0,0,0,0
Bangladesh,Estonia,Europe,0,0,0,0,0,0,0
Bangladesh,Ethiopia,Africa,0,0,0,0,0,0,0
Bangladesh,Finland,Europe,680,420,0,0,400,0,0
Bangladesh,France,Europe,0,0,0,0,0,0,0
Bangladesh,Georgia,Asia,0,0,0,0,0,0,0
Bangladesh,Germany,Europe,2000,1300,370,0,1300,620,0
Bangladesh,Ghana,Africa,0,0,0,0,0,0,0
Bangladesh,Greece,Europe,0,0,0,0,0,0,0
Bangladesh,Guatemala,Americas,0,0,0,0,0,0,0
Bangladesh,Honduras,Americas,0,0,0,0,0,0,0
Bangladesh,"Hong Kong SAR, China",Asia,0,0,0,0,0,0,0
Bangladesh,Hungary,Europe,0,0,0,0,0,0,0
Bangladesh,Iceland,Europe,0,0,0,0,0,0,0
Bangladesh,India,Asia,2900,1700,670,760,1400,630,0
Bangladesh,Indonesia,Asia,0,0,0,0,0,0,0
Bangladesh,Iraq,Asia,0,0,0,0,0,0,0
Bangladesh,Ireland,Europe,0,0,0,0,0,0,0
Bangladesh,Israel,Asia,0,0,0,0,0,0,0
Bangladesh,Italy,Europe,0,0,0,0,0,0,0
Bangladesh,Japan,Asia,1400,810,0,0,780,460,0
Bangladesh,Jordan,Asia,0,0,0,0,0,0,0
Bangladesh,Kazakhstan,Asia,0,0,0,0,0,0,0
Bangladesh,Kenya,Africa,0,0,0,0,0,0,0
Bangladesh,Kuwait,Asia,550,350,0,0,0,0,0
Bangladesh,Kyrgyzstan,Asia,0,0,0,0,0,0,0
Bangladesh,Latvia,Europe,0,0,0,0,0,0,0
Bangladesh,Lebanon,Asia,0,0,0,0,0,0,0
Bangladesh,Libya,Africa,0,0,0,0,0,0,0
Bangladesh,Lithuania,Europe,0,0,0,0,0,0,0
Bangladesh,Luxembourg,Europe,0,0,0,0,0,0,0
Bangladesh,"Macao SAR, China",Asia,0,0,0,0,0,0,0
Bangladesh,Malaysia,Asia,1500,950,0,0,680,570,0
Bangladesh,Malta,Europe,0,0,0,0,0,0,0
Bangladesh,Mexico,Americas,0,0,0,0,0,0,0
Bangladesh,Morocco,Africa,0,0,0,0,0,0,0
Bangladesh,Netherlands,Europe,0,0,0,0,0,0,0
Bangladesh,New Zealand,Oceania,500,0,0,0,0,0,0
Bangladesh,Nigeria,Africa,0,0,0,0,0,0,0
Bangladesh,Cyprus.1,Other,0,0,0,0,0,0,0
Bangladesh,Norway,Europe,0,0,0,0,0,0,0
Bangladesh,Oman,Asia,410,0,0,0,0,0,0
Bangladesh,Pakistan,Asia,960,610,0,400,0,0,0
Bangladesh,Palestine,Asia,0,0,0,0,0,0,0
Bangladesh,Panama,Americas,0,0,0,0,0,0,0
Bangladesh,Paraguay,Americas,0,0,0,0,0,0,0
Bangladesh,Peru,Americas,0,0,0,0,0,0,0
Bangladesh,Philippines,Asia,0,0,0,0,0,0,0
Bangladesh,Poland,Europe,0,0,0,0,0,0,0
Bangladesh,Portugal,Europe,0,0,0,0,0,0,0
Bangladesh,Puerto Rico,Americas,0,0,0,0,0,0,0
Bangladesh,Qatar,Asia,930,590,0,370,390,0,0
Bangladesh,South korea,Other,380,0,0,0,0,0,0
Bangladesh,Romania,Europe,0,0,0,0,0,0,0
Bangladesh,Saudi Arabia,Asia,5500,3500,970,800,2700,1700,0
Bangladesh,Serbia,Europe,0,0,0,0,0,0,0
Bangladesh,Singapore,Asia,740,410,0,0,320,310,0
Bangladesh,Slovakia,Europe,0,0,0,0,0,0,0
Bangladesh,Slovenia,Europe,0,0,0,0,0,0,0
Bangladesh,South Africa,Africa,0,0,0,0,0,0,0
Bangladesh,Spain,Europe,0,0,0,0,0,0,0
Bangladesh,Sri Lanka,Asia,0,0,0,0,0,0,0
Bangladesh,Sudan,Africa,0,0,0,0,0,0,0
Bangladesh,Sweden,Europe,790,450,0,0,340,390,0
Bangladesh,Switzerland,Europe,0,0,0,0,0,0,0
Bangladesh,Taiwan,Asia,0,0,0,0,0,0,0
Bangladesh,Thailand,Asia,0,0,0,0,0,0,0
Bangladesh,Tunisia,Africa,0,0,0,0,0,0,0
Bangladesh,Türkiye,Asia,0,0,0,0,0,0,0
Bangladesh,Uganda,Africa,0,0,0,0,0,0,0
Bangladesh,Ukraine,Europe,0,0,0,0,0,0,0
Bangladesh,United Arab Emirates,Asia,3100,2000,490,0,1300,1300,0
Bangladesh,United Kingdom,Europe,8200,4400,2100,820,4300,2700,310
Bangladesh,United States of America,Americas,35000,19000,9400,2700,17000,13000,2300
Bangladesh,Uruguay,Americas,0,0,0,0,0,0,0
Bangladesh,Uzbekistan,Asia,0,0,0,0,0,0,0
Bangladesh,Venezuela (Bolivarian Republic of),Americas,0,0,0,0,0,0,0
Bangladesh,Viet Nam,Asia,0,0,0,0,0,0,0
Belarus,Argentina,Americas,0,0,0,0,0,0,0
Belarus,Armenia,Asia,0,0,0,0,0,0,0
Belarus,Australia,Oceania,0,0,0,0,0,0,0
Belarus,Austria,Europe,0,0,0,0,0,0,0
Belarus,Azerbaijan,Asia,0,0,0,0,0,0,0
Belarus,Bahrain,Asia,0,0,0,0,0,0,0
Belarus,Bangladesh,Asia,0,0,0,0,0,0,0
Belarus,Belarus,Europe,0,0,0,0,0,0,0
Belarus,Belgium,Europe,0,0,0,0,0,0,0
Belarus,Bosnia and Herzegovina,Europe,0,0,0,0,0,0,0
Belarus,Brazil,Americas,0,0,0,0,0,0,0
Belarus,Brunei Darussalam,Asia,0,0,0,0,0,0,0
Belarus,Bulgaria,Europe,0,0,0,0,0,0,0
Belarus,Canada,Americas,1100,490,450,0,0,650,0
Belarus,Chile,Americas,0,0,0,0,0,0,0
Belarus,China (Mainland),Asia,0,0,0,0,0,0,0
Belarus,Colombia,Americas,0,0,0,0,0,0,0
Belarus,Costa Rica,Americas,0,0,0,0,0,0,0
Belarus,Croatia,Europe,0,0,0,0,0,0,0
Belarus,Cuba,Americas,0,0,0,0,0,0,0
Belarus,Cyprus,Asia,460,0,0,0,0,0,0
Belarus,Czechia,Europe,0,0,0,0,0,0,0
Belarus,Denmark,Europe,0,0,0,0,0,0,0
Belarus,Dominican Republic,Americas,0,0,0,0,0,0,0
Belarus,Ecuador,Americas,0,0,0,0,0,0,0
Belarus,Egypt,Africa,0,0,0,0,0,0,0
Belarus,Estonia,Europe,0,0,0,0,0,0,0
Belarus,Ethiopia,Africa,0,0,0,0,0,0,0
Belarus,Finland,Europe,0,0,0,0,0,0,0
Belarus,France,Europe,0,0,0,0,0,0,0
Belarus,Georgia,Asia,2300,1100,670,0,1300,790,0
Belarus,Germany,Europe,1000,390,400,0,390,580,0
Belarus,Ghana,Africa,0,0,0,0,0,0,0
Belarus,Greece,Europe,0,0,0,0,0,0,0
Belarus,Guatemala,Americas,0,0,0,0,0,0,0
Belarus,Honduras,Americas,0,0,0,0,0,0,0
Belarus,"Hong Kong SAR, China",Asia,0,0,0,0,0,0,0
Belarus,Hungary,Europe,0,0,0,0,0,0,0
Belarus,Iceland,Europe,0,0,0,0,0,0,0
Belarus,India,Asia,0,0,0,0,0,0,0
Belarus,Indonesia,Asia,0,0,0,0,0,0,0
Belarus,Iraq,Asia,0,0,0,0,0,0,0
Belarus,Ireland,Europe,0,0,0,0,0,0,0
Belarus,Israel,Asia,730,380,0,0,0,310,0
Belarus,Italy,Europe,0,0,0,0,0,0,0
Belarus,Japan,Asia,0,0,0,0,0,0,0
Belarus,Jordan,Asia,0,0,0,0,0,0,0
Belarus,Kazakhstan,Asia,340,0,0,0,0,0,0
Belarus,Kenya,Africa,0,0,0,0,0,0,0
Belarus,Kuwait,Asia,0,0,0,0,0,0,0
Belarus,Kyrgyzstan,Asia,0,0,0,0,0,0,0
Belarus,Latvia,Europe,0,0,0,0,0,0,0
Belarus,Lebanon,Asia,0,0,0,0,0,0,0
Belarus,Libya,Africa,0,0,0,0,0,0,0
Belarus,Lithuania,Europe,1200,470,410,0,440,690,0
Belarus,Luxembourg,Europe,0,0,0,0,0,0,0
Belarus,"Macao SAR, China",Asia,0,0,0,0,0,0,0
Belarus,Malaysia,Asia,0,0,0,0,0,0,0
Belarus,Malta,Europe,0,0,0,0,0,0,0
Belarus,Mexico,Americas,0,0,0,0,0,0,0
Belarus,Morocco,Africa,0,0,0,0,0,0,0
Belarus,Netherlands,Europe,470,0,0,0,0,0,0
Belarus,New Zealand,Oceania,0,0,0,0,0,0,0
Belarus,Nigeria,Africa,0,0,0,0,0,0,0
Belarus,Cyprus.1,Other,460,0,0,0,0,0,0
Belarus,Norway,Europe,0,0,0,0,0,0,0
Belarus,Oman,Asia,0,0,0,0,0,0,0
Belarus,Pakistan,Asia,0,0,0,0,0,0,0
Belarus,Palestine,Asia,0,0,0,0,0,0,0
Belarus,Panama,Americas,0,0,0,0,0,0,0
Belarus,Paraguay,Americas,0,0,0,0,0,0,0
Belarus,Peru,Americas,0,0,0,0,0,0,0
Belarus,Philippines,Asia,300,0,0,0,0,0,0
Belarus,Poland,Europe,10000,4400,3400,330,5300,4500,0
Belarus,Portugal,Europe,0,0,0,0,0,0,0
Belarus,Puerto Rico,Americas,0,0,0,0,0,0,0
Belarus,Qatar,Asia,0,0,0,0,0,0,0
Belarus,South korea,Other,0,0,0,0,0,0,0
Belarus,Romania,Europe,0,0,0,0,0,0,0
Belarus,Saudi Arabia,Asia,0,0,0,0,0,0,0
Belarus,Serbia,Europe,0,0,0,0,0,0,0
Belarus,Singapore,Asia,0,0,0,0,0,0,0
Belarus,Slovakia,Europe,0,0,0,0,0,0,0
Belarus,Slovenia,Europe,0,0,0,0,0,0,0
Belarus,South Africa,Africa,0,0,0,0,0,0,0
Belarus,Spain,Europe,490,0,0,0,0,310,0
Belarus,Sri Lanka,Asia,0,0,0,0,0,0,0
Belarus,Sudan,Africa,0,0,0,0,0,0,0
Belarus,Sweden,Europe,0,0,0,0,0,0,0
Belarus,Switzerland,Europe,0,0,0,0,0,0,0
Belarus,Taiwan,Asia,0,0,0,0,0,0,0
Belarus,Thailand,Asia,0,0,0,0,0,0,0
Belarus,Tunisia,Africa,0,0,0,0,0,0,0
Belarus,Türkiye,Asia,560,0,0,0,0,0,0
Belarus,Uganda,Africa,0,0,0,0,0,0,0
Belarus,Ukraine,Europe,460,0,0,0,0,0,0
Belarus,United Arab Emirates,Asia,1000,370,460,0,470,480,0
Belarus,United Kingdom,Europe,1200,400,600,0,360,740,0
Belarus,United States of America,Americas,7400,2700,3600,0,1600,4800,830
Belarus,Uruguay,Americas,0,0,0,0,0,0,0
Belarus,Uzbekistan,Asia,370,0,0,0,0,0,0
Belarus,Venezuela (Bolivarian Republic of),Americas,0,0,0,0,0,0,0
Belarus,Viet Nam,Asia,0,0,0,0,0,0,0
Belgium,Argentina,Americas,540,0,0,0,0,0,0
Belgium,Armenia,Asia,0,0,0,0,0,0,0
Belgium,Australia,Oceania,2600,1200,1200,0,850,1300,0
Belgium,Austria,Europe,800,320,400,0,340,350,0
Belgium,Azerbaijan,Asia,0,0,0,0,0,0,0
Belgium,Bahrain,Asia,0,0,0,0,0,0,0
Belgium,Bangladesh,Asia,670,330,0,0,0,0,0
Belgium,Belarus,Europe,78000,34000,28000,13000,36000,27000,2700
Belgium,Belgium,Europe,0,0,0,0,0,0,0
Belgium,Bosnia and Herzegovina,Europe,0,0,0,0,0,0,0
Belgium,Brazil,Americas,2600,1300,1100,0,960,1100,300
Belgium,Brunei Darussalam,Asia,0,0,0,0,0,0,0
Belgium,Bulgaria,Europe,410,0,0,0,0,0,0
Belgium,Canada,Americas,8000,3600,3300,710,2400,4000,930
Belgium,Chile,Americas,950,510,360,0,0,430,0
Belgium,China (Mainland),Asia,2200,650,610,0,670,1300,0
Belgium,Colombia,Americas,880,440,380,0,0,430,0
Belgium,Costa Rica,Americas,0,0,0,0,0,0,0
Belgium,Croatia,Europe,0,0,0,0,0,0,0
Belgium,Cuba,Americas,0,0,0,0,0,0,0
Belgium,Cyprus,Asia,590,0,0,0,0,0,0
Belgium,Czechia,Europe,1000,360,430,0,420,480,0
Belgium,Denmark,Europe,940,410,0,0,330,430,440
Belgium,Dominican Republic,Americas,0,0,0,0,0,0,0
Belgium,Ecuador,Americas,490,0,0,0,0,0,0
Belgium,Egypt,Africa,440,0,0,0,0,0,0
Belgium,Estonia,Europe,0,0,0,0,0,0,0
Belgium,Ethiopia,Africa,520,0,0,0,0,0,0
Belgium,Finland,Europe,580,0,0,0,0,0,0
Belgium,France,Europe,12000,4900,6000,1800,4800,4500,1400
Belgium,Georgia,Asia,2400,1100,760,0,1400,850,0
Belgium,Germany,Europe,4800,2200,2000,0,2100,2200,370
Belgium,Ghana,Africa,430,0,0,0,0,0,0
Belgium,Greece,Europe,1100,390,540,0,360,520,0
Belgium,Guatemala,Americas,0,0,0,0,0,0,0
Belgium,Honduras,Americas,0,0,0,0,0,0,0
Belgium,"Hong Kong SAR, China",Asia,730,340,0,0,0,310,0
Belgium,Hungary,Europe,530,0,0,0,0,0,0
Belgium,Iceland,Europe,0,0,0,0,0,0,0
Belgium,India,Asia,3700,2100,740,1200,1200,1200,0
Belgium,Indonesia,Asia,1500,540,450,340,540,500,0
Belgium,Iraq,Asia,0,0,0,0,0,0,0
Belgium,Ireland,Europe,830,350,380,0,340,310,0
Belgium,Israel,Asia,1200,610,470,0,350,530,0
Belgium,Italy,Europe,5500,2100,3300,550,2500,2200,380
Belgium,Japan,Asia,950,430,0,0,400,360,0
Belgium,Jordan,Asia,0,0,0,0,0,0,0
Belgium,Kazakhstan,Asia,490,0,0,0,0,0,0
Belgium,Kenya,Africa,980,500,0,0,0,390,0
Belgium,Kuwait,Asia,0,0,0,0,0,0,0
Belgium,Kyrgyzstan,Asia,0,0,0,0,0,0,0
Belgium,Latvia,Europe,0,0,0,0,0,0,0
Belgium,Lebanon,Asia,490,0,0,0,0,0,0
Belgium,Libya,Africa,0,0,0,0,0,0,0
Belgium,Lithuania,Europe,1400,540,500,0,510,810,0
Belgium,Luxembourg,Europe,4600,2500,1700,0,1200,2300,970
Belgium,"Macao SAR, China",Asia,0,0,0,0,0,0,0
Belgium,Malaysia,Asia,420,0,0,0,0,0,0
Belgium,Malta,Europe,0,0,0,0,0,0,0
Belgium,Mexico,Americas,1400,660,570,0,500,590,0
Belgium,Morocco,Africa,1900,990,640,0,750,730,0
Belgium,Netherlands,Europe,9300,3900,4500,630,3300,4200,1200
Belgium,New Zealand,Oceania,460,0,0,0,0,0,0
Belgium,Nigeria,Africa,410,0,0,0,0,0,0
Belgium,Cyprus.1,Other,590,0,0,0,0,0,0
Belgium,Norway,Europe,570,0,0,0,0,0,0
Belgium,Oman,Asia,0,0,0,0,0,0,0
Belgium,Pakistan,Asia,750,490,0,0,0,0,0
Belgium,Palestine,Asia,0,0,0,0,0,0,0
Belgium,Panama,Americas,0,0,0,0,0,0,0
Belgium,Paraguay,Americas,0,0,0,0,0,0,0
Belgium,Peru,Americas,550,0,0,0,0,0,0
Belgium,Philippines,Asia,930,380,340,0,410,370,0
Belgium,Poland,Europe,12000,4900,4100,410,5800,5300,0
Belgium,Portugal,Europe,1600,610,760,0,570,710,0
Belgium,Puerto Rico,Americas,0,0,0,0,0,0,0
Belgium,Qatar,Asia,0,0,0,0,0,0,0
Belgium,South korea,Other,780,0,0,0,360,0,0
Belgium,Romania,Europe,540,0,310,0,0,0,0
Belgium,Saudi Arabia,Asia,550,0,0,0,0,0,0
Belgium,Serbia,Europe,500,0,0,0,0,0,0
Belgium,Singapore,Asia,1100,520,370,0,300,530,0
Belgium,Slovakia,Europe,370,0,0,0,0,0,0
Belgium,Slovenia,Europe,0,0,0,0,0,0,0
Belgium,South Africa,Africa,930,430,320,0,0,450,0
Belgium,Spain,Europe,7900,3100,3900,860,3000,3500,530
Belgium,Sri Lanka,Asia,0,0,0,0,0,0,0
Belgium,Sudan,Africa,0,0,0,0,0,0,0
Belgium,Sweden,Europe,1500,570,700,0,510,710,0
Belgium,Switzerland,Europe,3500,1700,1500,0,1100,1700,520
Belgium,Taiwan,Asia,710,0,0,0,330,0,0
Belgium,Thailand,Asia,670,0,0,0,0,0,0
Belgium,Tunisia,Africa,420,0,0,0,0,0,0
Belgium,Türkiye,Asia,3300,1200,1200,430,1500,1200,0
Belgium,Uganda,Africa,360,0,0,0,0,0,0
Belgium,Ukraine,Europe,870,350,330,0,370,350,0
Belgium,United Arab Emirates,Asia,2600,1200,990,0,940,1300,0
Belgium,United Kingdom,Europe,11000,4700,4900,610,3600,5400,1100
